collision_date,year,mo,NUM_injuries,NUM_deaths
2014-08-12,2014,8,1,0
2014-08-12,2014,8,1,0
2014-08-12,2014,8,3,0
2014-08-12,2014,8,1,0
2014-08-12,2014,8,2,0
2014-08-12,2014,8,1,0
2014-08-12,2014,8,1,0
2014-08-12,2014,8,1,0
2014-08-12,2014,8,3,0
2014-08-12,2014,8,1,0
2014-08-13,2014,8,1,0
2014-08-13,2014,8,3,0
2014-08-13,2014,8,1,0
2014-08-13,2014,8,3,0
2014-08-13,2014,8,1,0
2014-08-13,2014,8,1,0
2014-08-13,2014,8,2,0
2014-08-13,2014,8,4,0
2014-08-13,2014,8,1,0
2014-08-13,2014,8,1,0
2014-08-13,2014,8,1,0
2014-08-13,2014,8,1,0
2014-08-13,2014,8,3,0
2014-08-13,2014,8,1,0
2014-08-13,2014,8,1,0
2014-08-13,2014,8,1,0
2014-08-13,2014,8,1,0
2014-08-13,2014,8,3,0
2014-08-13,2014,8,2,0
2014-08-13,2014,8,1,0
2014-08-13,2014,8,1,0
2014-08-13,2014,8,2,0
2014-08-13,2014,8,1,0
2014-08-13,2014,8,1,0
2014-08-13,2014,8,1,0
2014-08-13,2014,8,3,0
2014-08-13,2014,8,1,0
2014-08-13,2014,8,1,0
2014-08-13,2014,8,3,0
2014-08-13,2014,8,1,0
2014-08-13,2014,8,2,0
2014-08-13,2014,8,5,0
2014-08-13,2014,8,1,0
2014-08-13,2014,8,1,0
2014-08-13,2014,8,2,0
2014-08-13,2014,8,1,0
2014-08-13,2014,8,3,0
2014-08-13,2014,8,1,0
2014-08-13,2014,8,1,0
2014-08-13,2014,8,4,0
2014-08-13,2014,8,1,0
2014-08-13,2014,8,1,0
2014-08-13,2014,8,1,0
2014-08-13,2014,8,0,1
2014-08-13,2014,8,1,0
2014-08-13,2014,8,2,0
2014-08-13,2014,8,3,0
2014-08-13,2014,8,3,0
2014-08-13,2014,8,1,0
2014-08-13,2014,8,2,0
2014-08-13,2014,8,2,0
2014-08-13,2014,8,2,0
2014-08-13,2014,8,1,0
2014-08-13,2014,8,1,0
2014-08-13,2014,8,2,0
2014-08-13,2014,8,1,0
2014-08-13,2014,8,2,0
2014-08-13,2014,8,1,0
2014-08-13,2014,8,2,0
2014-08-13,2014,8,1,0
2014-08-13,2014,8,2,0
2014-08-13,2014,8,2,0
2014-08-13,2014,8,1,0
2014-08-13,2014,8,2,0
2014-08-13,2014,8,4,0
2014-08-13,2014,8,1,0
2014-08-13,2014,8,2,0
2014-08-13,2014,8,1,0
2014-08-13,2014,8,1,0
2014-08-13,2014,8,1,0
2014-08-13,2014,8,1,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,3,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,2,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,2,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,2,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,2,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,2,0
2014-08-14,2014,8,2,0
2014-08-14,2014,8,2,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,2,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,2,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,3,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,3,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,2,0
2014-08-14,2014,8,3,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,2,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,3,0
2014-08-14,2014,8,4,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,2,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,2,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,2,0
2014-08-14,2014,8,2,0
2014-08-14,2014,8,2,0
2014-08-14,2014,8,2,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,2,0
2014-08-14,2014,8,2,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,1,0
2014-08-14,2014,8,2,0
2014-08-15,2014,8,1,0
2014-08-15,2014,8,1,0
2014-08-15,2014,8,1,0
2014-08-15,2014,8,2,0
2014-08-15,2014,8,1,0
2014-08-15,2014,8,3,0
2014-08-15,2014,8,2,0
2014-08-15,2014,8,1,0
2014-08-15,2014,8,1,0
2014-08-15,2014,8,1,0
2014-08-15,2014,8,1,0
2014-08-15,2014,8,1,0
2014-08-15,2014,8,1,1
2014-08-15,2014,8,1,0
2014-08-15,2014,8,1,0
2014-08-15,2014,8,1,0
2014-08-15,2014,8,1,0
2014-08-15,2014,8,1,0
2014-08-15,2014,8,3,0
2014-08-15,2014,8,1,0
2014-08-15,2014,8,3,0
2014-08-15,2014,8,2,0
2014-08-15,2014,8,1,0
2014-08-15,2014,8,1,0
2014-08-15,2014,8,2,0
2014-08-15,2014,8,1,0
2014-08-15,2014,8,1,0
2014-08-15,2014,8,1,0
2014-08-15,2014,8,2,0
2014-08-15,2014,8,1,0
2014-08-15,2014,8,1,0
2014-08-15,2014,8,1,0
2014-08-15,2014,8,1,0
2014-08-15,2014,8,1,0
2014-08-15,2014,8,1,0
2014-08-15,2014,8,2,0
2014-08-15,2014,8,2,0
2014-08-15,2014,8,1,0
2014-08-15,2014,8,1,0
2014-08-15,2014,8,2,0
2014-08-15,2014,8,1,0
2014-08-15,2014,8,2,0
2014-08-15,2014,8,2,0
2014-08-15,2014,8,2,0
2014-08-15,2014,8,2,0
2014-08-15,2014,8,1,0
2014-08-15,2014,8,2,0
2014-08-15,2014,8,1,0
2014-08-16,2014,8,2,0
2014-08-16,2014,8,1,0
2014-08-16,2014,8,1,0
2014-08-16,2014,8,1,0
2014-08-16,2014,8,2,0
2014-08-16,2014,8,1,0
2014-08-16,2014,8,6,0
2014-08-16,2014,8,3,0
2014-08-16,2014,8,1,0
2014-08-16,2014,8,2,0
2014-08-16,2014,8,1,0
2014-08-16,2014,8,2,0
2014-08-16,2014,8,1,0
2014-08-16,2014,8,1,0
2014-08-16,2014,8,1,0
2014-08-16,2014,8,3,0
2014-08-16,2014,8,1,0
2014-08-16,2014,8,1,0
2014-08-16,2014,8,2,0
2014-08-16,2014,8,4,0
2014-08-16,2014,8,2,0
2014-08-16,2014,8,1,0
2014-08-16,2014,8,1,0
2014-08-16,2014,8,1,0
2014-08-16,2014,8,3,0
2014-08-16,2014,8,2,0
2014-08-16,2014,8,1,0
2014-08-16,2014,8,1,0
2014-08-16,2014,8,1,0
2014-08-16,2014,8,6,0
2014-08-16,2014,8,1,0
2014-08-16,2014,8,1,0
2014-08-16,2014,8,1,0
2014-08-16,2014,8,1,0
2014-08-16,2014,8,1,0
2014-08-16,2014,8,1,0
2014-08-16,2014,8,1,0
2014-08-16,2014,8,1,0
2014-08-16,2014,8,1,0
2014-08-16,2014,8,1,0
2014-08-16,2014,8,1,0
2014-08-16,2014,8,4,0
2014-08-16,2014,8,1,0
2014-08-16,2014,8,1,0
2014-08-16,2014,8,1,0
2014-08-16,2014,8,2,0
2014-08-16,2014,8,1,0
2014-08-16,2014,8,1,0
2014-08-16,2014,8,1,0
2014-08-16,2014,8,1,0
2014-08-16,2014,8,2,0
2014-08-16,2014,8,3,0
2014-08-16,2014,8,1,0
2014-08-16,2014,8,1,0
2014-08-16,2014,8,2,0
2014-08-16,2014,8,1,0
2014-08-16,2014,8,2,0
2014-08-16,2014,8,1,0
2014-08-16,2014,8,2,0
2014-08-16,2014,8,2,0
2014-08-16,2014,8,2,0
2014-08-16,2014,8,1,0
2014-08-16,2014,8,1,0
2014-08-16,2014,8,4,0
2014-08-16,2014,8,1,0
2014-08-16,2014,8,3,0
2014-08-16,2014,8,3,0
2014-08-16,2014,8,1,0
2014-08-17,2014,8,3,0
2014-08-17,2014,8,3,0
2014-08-17,2014,8,9,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,2,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,3,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,2,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,2,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,2,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,2,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,3,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,4,0
2014-08-17,2014,8,3,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,2,0
2014-08-17,2014,8,6,0
2014-08-17,2014,8,2,0
2014-08-17,2014,8,2,0
2014-08-17,2014,8,4,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,2,1
2014-08-17,2014,8,1,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,5,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,2,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,2,0
2014-08-17,2014,8,1,0
2014-08-17,2014,8,1,0
2014-08-18,2014,8,2,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,2,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,4,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,2,0
2014-08-18,2014,8,2,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,0,1
2014-08-18,2014,8,1,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,3,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,2,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,2,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,2,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,2,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,0,1
2014-08-18,2014,8,1,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,2,0
2014-08-18,2014,8,2,0
2014-08-18,2014,8,2,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,2,0
2014-08-18,2014,8,2,0
2014-08-18,2014,8,2,0
2014-08-18,2014,8,5,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,3,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,1,0
2014-08-18,2014,8,4,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,3,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,3,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,2,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,6,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,3,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,2,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,2,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,2,0
2014-08-19,2014,8,2,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,3,0
2014-08-19,2014,8,2,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,2,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,2,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,2,0
2014-08-19,2014,8,4,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,2,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,3,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,2,0
2014-08-19,2014,8,3,0
2014-08-19,2014,8,2,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,1,0
2014-08-19,2014,8,1,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,2,0
2014-08-20,2014,8,2,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,2,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,3,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,2,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,3,0
2014-08-20,2014,8,3,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,2,0
2014-08-20,2014,8,2,0
2014-08-20,2014,8,3,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,4,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,2,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,2,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,4,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,3,0
2014-08-20,2014,8,1,0
2014-08-20,2014,8,2,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,3,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,2,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,2,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,2,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,3,0
2014-08-21,2014,8,3,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,2,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,2,0
2014-08-21,2014,8,2,0
2014-08-21,2014,8,3,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,2,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,4,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,4,0
2014-08-21,2014,8,2,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,2,0
2014-08-21,2014,8,5,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,1,0
2014-08-21,2014,8,1,0
2014-08-22,2014,8,1,0
2014-08-22,2014,8,2,0
2014-08-22,2014,8,2,0
2014-08-22,2014,8,1,0
2014-08-22,2014,8,1,0
2014-08-22,2014,8,1,0
2014-08-22,2014,8,2,0
2014-08-22,2014,8,2,0
2014-08-22,2014,8,1,0
2014-08-22,2014,8,1,0
2014-08-22,2014,8,2,0
2014-08-22,2014,8,1,0
2014-08-22,2014,8,2,0
2014-08-22,2014,8,1,0
2014-08-22,2014,8,1,0
2014-08-22,2014,8,2,0
2014-08-22,2014,8,2,0
2014-08-22,2014,8,1,0
2014-08-22,2014,8,4,0
2014-08-22,2014,8,2,0
2014-08-22,2014,8,1,0
2014-08-22,2014,8,1,0
2014-08-22,2014,8,5,0
2014-08-22,2014,8,1,0
2014-08-22,2014,8,3,0
2014-08-22,2014,8,1,0
2014-08-22,2014,8,1,0
2014-08-22,2014,8,1,0
2014-08-22,2014,8,1,0
2014-08-22,2014,8,1,0
2014-08-22,2014,8,2,0
2014-08-22,2014,8,1,0
2014-08-22,2014,8,1,0
2014-08-22,2014,8,3,0
2014-08-22,2014,8,2,0
2014-08-22,2014,8,1,0
2014-08-22,2014,8,1,0
2014-08-22,2014,8,1,0
2014-08-22,2014,8,1,0
2014-08-22,2014,8,1,0
2014-08-22,2014,8,1,0
2014-08-22,2014,8,2,0
2014-08-22,2014,8,1,0
2014-08-22,2014,8,9,0
2014-08-22,2014,8,1,0
2014-08-22,2014,8,1,0
2014-08-22,2014,8,1,0
2014-08-22,2014,8,1,0
2014-08-22,2014,8,1,0
2014-08-22,2014,8,2,0
2014-08-22,2014,8,2,0
2014-08-22,2014,8,3,0
2014-08-22,2014,8,2,0
2014-08-22,2014,8,2,0
2014-08-22,2014,8,2,0
2014-08-22,2014,8,1,0
2014-08-22,2014,8,1,0
2014-08-22,2014,8,2,0
2014-08-22,2014,8,3,0
2014-08-22,2014,8,2,0
2014-08-22,2014,8,1,0
2014-08-22,2014,8,1,0
2014-08-22,2014,8,1,0
2014-08-22,2014,8,1,0
2014-08-22,2014,8,1,0
2014-08-22,2014,8,1,0
2014-08-22,2014,8,5,0
2014-08-22,2014,8,1,0
2014-08-22,2014,8,2,0
2014-08-22,2014,8,1,0
2014-08-22,2014,8,1,0
2014-08-22,2014,8,1,0
2014-08-23,2014,8,3,0
2014-08-23,2014,8,2,0
2014-08-23,2014,8,1,0
2014-08-23,2014,8,2,0
2014-08-23,2014,8,1,0
2014-08-23,2014,8,1,0
2014-08-23,2014,8,1,0
2014-08-23,2014,8,1,0
2014-08-23,2014,8,1,0
2014-08-23,2014,8,1,0
2014-08-23,2014,8,2,0
2014-08-23,2014,8,1,0
2014-08-23,2014,8,1,0
2014-08-23,2014,8,1,0
2014-08-23,2014,8,2,0
2014-08-23,2014,8,1,0
2014-08-23,2014,8,1,0
2014-08-23,2014,8,1,0
2014-08-23,2014,8,1,0
2014-08-23,2014,8,3,0
2014-08-23,2014,8,4,0
2014-08-23,2014,8,1,0
2014-08-23,2014,8,2,0
2014-08-23,2014,8,2,0
2014-08-23,2014,8,2,0
2014-08-23,2014,8,1,0
2014-08-23,2014,8,1,0
2014-08-23,2014,8,1,0
2014-08-23,2014,8,4,0
2014-08-23,2014,8,2,0
2014-08-23,2014,8,2,0
2014-08-23,2014,8,9,0
2014-08-23,2014,8,1,0
2014-08-23,2014,8,1,0
2014-08-23,2014,8,1,0
2014-08-23,2014,8,1,0
2014-08-23,2014,8,2,0
2014-08-23,2014,8,1,0
2014-08-23,2014,8,1,0
2014-08-23,2014,8,2,0
2014-08-23,2014,8,2,0
2014-08-23,2014,8,1,0
2014-08-23,2014,8,4,0
2014-08-23,2014,8,1,0
2014-08-23,2014,8,2,0
2014-08-23,2014,8,1,0
2014-08-23,2014,8,1,0
2014-08-23,2014,8,1,0
2014-08-23,2014,8,1,0
2014-08-24,2014,8,1,0
2014-08-24,2014,8,2,0
2014-08-24,2014,8,1,0
2014-08-24,2014,8,5,0
2014-08-24,2014,8,2,0
2014-08-24,2014,8,1,0
2014-08-24,2014,8,1,0
2014-08-24,2014,8,1,0
2014-08-24,2014,8,1,0
2014-08-24,2014,8,1,0
2014-08-24,2014,8,2,0
2014-08-24,2014,8,1,0
2014-08-24,2014,8,1,0
2014-08-24,2014,8,2,0
2014-08-24,2014,8,1,0
2014-08-24,2014,8,1,0
2014-08-24,2014,8,1,0
2014-08-24,2014,8,1,0
2014-08-24,2014,8,2,0
2014-08-24,2014,8,1,0
2014-08-24,2014,8,3,0
2014-08-24,2014,8,2,0
2014-08-24,2014,8,1,0
2014-08-24,2014,8,1,0
2014-08-24,2014,8,1,0
2014-08-24,2014,8,1,0
2014-08-24,2014,8,1,0
2014-08-24,2014,8,2,0
2014-08-24,2014,8,1,0
2014-08-24,2014,8,1,0
2014-08-24,2014,8,1,0
2014-08-24,2014,8,1,0
2014-08-24,2014,8,1,0
2014-08-24,2014,8,1,0
2014-08-24,2014,8,1,0
2014-08-24,2014,8,3,0
2014-08-24,2014,8,2,0
2014-08-24,2014,8,2,0
2014-08-24,2014,8,7,0
2014-08-24,2014,8,1,0
2014-08-24,2014,8,1,0
2014-08-24,2014,8,3,0
2014-08-24,2014,8,4,0
2014-08-24,2014,8,1,0
2014-08-24,2014,8,1,0
2014-08-24,2014,8,1,0
2014-08-24,2014,8,1,0
2014-08-24,2014,8,3,0
2014-08-24,2014,8,2,0
2014-08-24,2014,8,1,0
2014-08-24,2014,8,1,0
2014-08-24,2014,8,1,0
2014-08-24,2014,8,1,0
2014-08-24,2014,8,6,0
2014-08-24,2014,8,3,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,2,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,2,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,2,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,2,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,2,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,2,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,3,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,4,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,7,0
2014-08-25,2014,8,3,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,2,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,3,0
2014-08-25,2014,8,2,0
2014-08-25,2014,8,3,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,2,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,1,0
2014-08-25,2014,8,1,0
2014-08-26,2014,8,5,0
2014-08-26,2014,8,1,0
2014-08-26,2014,8,1,0
2014-08-26,2014,8,4,0
2014-08-26,2014,8,2,0
2014-08-26,2014,8,3,0
2014-08-26,2014,8,1,0
2014-08-26,2014,8,4,0
2014-08-26,2014,8,1,0
