collision_date,year,mo,NUM_injuries,NUM_deaths
2012-12-04,2012,12,1,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,2,0
2012-12-05,2012,12,2,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,2,0
2012-12-05,2012,12,2,0
2012-12-05,2012,12,2,0
2012-12-05,2012,12,2,0
2012-12-05,2012,12,2,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,2,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,2,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,4,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,3,0
2012-12-05,2012,12,2,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,2,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,3,0
2012-12-05,2012,12,3,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,3,0
2012-12-05,2012,12,2,0
2012-12-05,2012,12,2,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,2,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,5,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,1,0
2012-12-05,2012,12,2,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,3,0
2012-12-06,2012,12,5,0
2012-12-06,2012,12,3,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,2,0
2012-12-06,2012,12,2,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,2,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,4,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,2,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,2,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,2,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,6,0
2012-12-06,2012,12,3,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,4,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,3,0
2012-12-06,2012,12,2,0
2012-12-06,2012,12,3,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,3,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,2,0
2012-12-06,2012,12,2,0
2012-12-06,2012,12,2,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,3,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,2,0
2012-12-06,2012,12,2,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,2,0
2012-12-06,2012,12,1,0
2012-12-06,2012,12,2,0
2012-12-06,2012,12,2,0
2012-12-06,2012,12,1,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,2,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,3,0
2012-12-07,2012,12,2,0
2012-12-07,2012,12,6,0
2012-12-07,2012,12,2,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,2,0
2012-12-07,2012,12,2,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,2,0
2012-12-07,2012,12,2,0
2012-12-07,2012,12,2,0
2012-12-07,2012,12,2,0
2012-12-07,2012,12,2,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,4,0
2012-12-07,2012,12,2,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,2,0
2012-12-07,2012,12,8,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,2,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,2,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,2,0
2012-12-07,2012,12,3,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,3,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,3,0
2012-12-07,2012,12,2,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,3,0
2012-12-07,2012,12,2,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,2,0
2012-12-07,2012,12,7,0
2012-12-07,2012,12,2,0
2012-12-07,2012,12,2,0
2012-12-07,2012,12,2,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,3,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,3,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,3,0
2012-12-07,2012,12,2,0
2012-12-07,2012,12,1,0
2012-12-07,2012,12,2,0
2012-12-07,2012,12,2,0
2012-12-07,2012,12,1,0
2012-12-08,2012,12,4,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,2,0
2012-12-08,2012,12,2,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,2,0
2012-12-08,2012,12,3,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,6,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,3,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,2,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,2,0
2012-12-08,2012,12,3,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,2,0
2012-12-08,2012,12,2,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,3,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,2,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,7,1
2012-12-08,2012,12,2,0
2012-12-08,2012,12,5,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,2,0
2012-12-08,2012,12,4,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,2,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,2,0
2012-12-08,2012,12,2,0
2012-12-08,2012,12,4,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,2,0
2012-12-08,2012,12,3,0
2012-12-08,2012,12,4,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,4,0
2012-12-08,2012,12,3,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,3,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,2,0
2012-12-08,2012,12,1,0
2012-12-08,2012,12,1,0
2012-12-09,2012,12,2,0
2012-12-09,2012,12,4,0
2012-12-09,2012,12,2,0
2012-12-09,2012,12,7,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,2,0
2012-12-09,2012,12,2,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,2,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,3,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,4,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,2,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,2,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,2,0
2012-12-09,2012,12,2,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,5,0
2012-12-09,2012,12,3,0
2012-12-09,2012,12,2,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,4,0
2012-12-09,2012,12,2,0
2012-12-09,2012,12,2,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,5,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,5,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,5,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,2,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,2,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,7,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,2,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,2,0
2012-12-09,2012,12,2,0
2012-12-09,2012,12,3,0
2012-12-09,2012,12,2,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,1,0
2012-12-09,2012,12,10,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,4,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,3,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,2,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,3,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,3,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,2,0
2012-12-10,2012,12,5,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,2,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,3,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,3,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,6,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,3,0
2012-12-10,2012,12,2,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,2,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,2,0
2012-12-10,2012,12,2,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,2,0
2012-12-10,2012,12,3,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,3,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,3,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,2,0
2012-12-10,2012,12,1,0
2012-12-10,2012,12,2,0
2012-12-10,2012,12,1,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,2,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,3,0
2012-12-11,2012,12,2,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,2,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,3,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,2,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,2,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,2,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,3,0
2012-12-11,2012,12,2,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,2,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,2,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,2,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,2,0
2012-12-11,2012,12,2,0
2012-12-11,2012,12,3,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,4,0
2012-12-11,2012,12,2,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,2,0
2012-12-11,2012,12,2,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,4,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,3,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,3,0
2012-12-11,2012,12,1,0
2012-12-11,2012,12,3,0
2012-12-11,2012,12,5,0
2012-12-11,2012,12,3,0
2012-12-12,2012,12,3,0
2012-12-12,2012,12,1,0
2012-12-12,2012,12,1,0
2012-12-12,2012,12,4,0
2012-12-12,2012,12,3,0
2012-12-12,2012,12,1,0
2012-12-12,2012,12,1,0
2012-12-12,2012,12,4,0
2012-12-12,2012,12,1,0
2012-12-12,2012,12,1,0
2012-12-12,2012,12,1,0
2012-12-12,2012,12,1,0
2012-12-12,2012,12,1,0
2012-12-12,2012,12,1,0
2012-12-12,2012,12,1,0
2012-12-12,2012,12,1,0
2012-12-12,2012,12,1,0
2012-12-12,2012,12,1,0
2012-12-12,2012,12,2,0
2012-12-12,2012,12,2,0
