collision_date,latitude,longitude
2013-07-19,40.6711008,-73.8835656
2013-07-19,40.658306,-73.9566487
2013-07-19,40.6077112,-74.0034034
2013-07-19,40.6675702,-73.9777158
2013-07-20,40.69067,-73.8888939
2013-07-20,40.6328856,-73.9476978
2013-07-20,40.6761899,-73.9080899
2013-07-21,40.6231561,-73.9937104
2013-07-22,40.583653,-73.9435529
2013-07-22,40.6667828,-73.9796085
2013-07-22,40.5851593,-73.9873883
2013-07-22,40.6703577,-73.9887132
2013-07-22,40.6859719,-73.9266746
2013-07-22,40.6194251,-73.9192013
2013-07-23,40.6383865,-73.8870493
2013-07-23,40.6046097,-73.9982534
2013-07-24,40.637448,-74.0199675
2013-07-24,40.6746537,-73.9091555
2013-07-25,40.6787288,-73.9190501
2013-07-26,40.7010761,-73.9404204
2013-07-26,40.6193973,-73.9695659
2013-07-26,40.6819344,-73.9225436
2013-07-27,40.6871919,-73.9746155
2013-07-27,40.6602977,-73.9476763
2013-07-28,40.6145622,-73.9947989
2013-07-28,40.6709945,-73.9549534
2013-07-28,40.6900051,-73.924128
2013-07-28,40.6788793,-73.9355983
2013-07-29,40.6853679,-73.9108861
2013-07-30,40.6896994,-73.9829585
2013-07-30,40.6977164,-73.967727
2013-07-30,40.6297921,-74.0154878
2013-07-31,40.5728742,-73.994903
2013-07-31,40.6111729,-73.9770106
2013-08-01,40.7023623,-73.9129047
2013-08-01,40.6088143,-73.9729958
2013-08-01,40.588514,-73.9493455
2013-08-01,40.6659692,-73.9285998
2013-08-01,40.6177942,-73.9599925
2013-08-01,40.6417152,-73.9361062
2013-08-01,40.6701245,-73.9552712
2013-08-01,40.6742806,-73.9166906
2013-08-01,40.6604477,-73.8726415
2013-08-02,40.7162531,-73.9551861
2013-08-03,40.6435172,-73.8964923
2013-08-03,40.6437653,-73.8917607
2013-08-03,40.6942307,-73.9460774
2013-08-03,40.6365062,-73.9157145
2013-08-03,40.6732777,-73.8685253
2013-08-03,40.6312056,-73.9115384
2013-08-04,40.6501706,-73.9292006
2013-08-04,40.5873051,-73.9603492
2013-08-04,40.651871,-73.904552
2013-08-04,40.5763857,-73.96717
2013-08-05,40.696131,-73.9871041
2013-08-05,40.6812232,-73.9804621
2013-08-05,40.6381529,-74.013962
2013-08-05,40.6989727,-73.957019
2013-08-06,40.655496,-73.8883178
2013-08-06,40.6767074,-73.9771034
2013-08-07,40.67868,-73.9904279
2013-08-07,40.6306327,-74.0092229
2013-08-07,40.6667376,-73.9917345
2013-08-08,40.7063473,-73.9582478
2013-08-09,40.6945594,-73.9065464
2013-08-09,40.6968717,-73.9230239
2013-08-09,40.6528929,-73.8667311
2013-08-10,40.6509486,-73.9466746
