collision_date,year,mo,NUM_injuries,NUM_deaths,borough
2020-07-26,2020,7,3,0,BROOKLYN
2020-07-26,2020,7,1,0,QUEENS
2020-07-26,2020,7,2,0,QUEENS
2020-07-26,2020,7,3,0,MANHATTAN
2020-07-26,2020,7,1,0,MANHATTAN
2020-07-26,2020,7,1,0,BROOKLYN
2020-07-26,2020,7,2,0,MANHATTAN
2020-07-26,2020,7,1,0,BRONX
2020-07-26,2020,7,1,0,BRONX
2020-07-26,2020,7,1,0,MANHATTAN
2020-07-26,2020,7,1,0,BROOKLYN
2020-07-26,2020,7,1,0,BROOKLYN
2020-07-26,2020,7,2,0,QUEENS
2020-07-26,2020,7,1,0,BRONX
2020-07-26,2020,7,1,0,QUEENS
2020-07-26,2020,7,1,0,STATEN ISLAND
2020-07-26,2020,7,1,0,BROOKLYN
2020-07-26,2020,7,1,0,BROOKLYN
2020-07-26,2020,7,1,0,BROOKLYN
2020-07-26,2020,7,1,0,BROOKLYN
2020-07-26,2020,7,1,0,STATEN ISLAND
2020-07-26,2020,7,1,0,BROOKLYN
2020-07-26,2020,7,1,0,BRONX
2020-07-26,2020,7,1,0,QUEENS
2020-07-26,2020,7,1,0,QUEENS
2020-07-26,2020,7,1,0,QUEENS
2020-07-26,2020,7,1,0,MANHATTAN
2020-07-26,2020,7,1,0,QUEENS
2020-07-26,2020,7,1,0,BROOKLYN
2020-07-26,2020,7,1,0,BROOKLYN
2020-07-26,2020,7,1,0,BRONX
2020-07-26,2020,7,2,0,QUEENS
2020-07-26,2020,7,3,0,BROOKLYN
2020-07-26,2020,7,4,0,BROOKLYN
2020-07-26,2020,7,1,0,BROOKLYN
2020-07-26,2020,7,1,0,QUEENS
2020-07-26,2020,7,1,0,BROOKLYN
2020-07-26,2020,7,1,0,BROOKLYN
2020-07-26,2020,7,1,0,MANHATTAN
2020-07-26,2020,7,1,0,BROOKLYN
2020-07-26,2020,7,2,0,BROOKLYN
2020-07-26,2020,7,3,0,QUEENS
2020-07-26,2020,7,1,0,QUEENS
2020-07-26,2020,7,1,0,BROOKLYN
2020-07-26,2020,7,2,0,MANHATTAN
2020-07-26,2020,7,1,0,BRONX
2020-07-26,2020,7,1,0,BROOKLYN
2020-07-26,2020,7,1,0,BROOKLYN
2020-07-26,2020,7,1,0,MANHATTAN
2020-07-26,2020,7,1,0,MANHATTAN
2020-07-26,2020,7,2,0,QUEENS
2020-07-26,2020,7,1,0,BRONX
2020-07-26,2020,7,1,0,BRONX
2020-07-26,2020,7,1,0,QUEENS
2020-07-26,2020,7,1,0,QUEENS
2020-07-26,2020,7,0,1,QUEENS
2020-07-26,2020,7,1,0,MANHATTAN
2020-07-26,2020,7,1,0,BRONX
2020-07-26,2020,7,1,0,BROOKLYN
2020-07-26,2020,7,1,0,BROOKLYN
2020-07-26,2020,7,1,0,MANHATTAN
2020-07-26,2020,7,1,0,BROOKLYN
2020-07-26,2020,7,1,0,BRONX
2020-07-26,2020,7,1,0,QUEENS
2020-07-26,2020,7,1,0,QUEENS
2020-07-26,2020,7,2,0,BROOKLYN
2020-07-26,2020,7,1,0,BROOKLYN
2020-07-26,2020,7,1,0,BROOKLYN
2020-07-26,2020,7,1,0,BRONX
2020-07-26,2020,7,1,0,MANHATTAN
2020-07-27,2020,7,1,0,BRONX
2020-07-27,2020,7,1,0,QUEENS
2020-07-27,2020,7,1,0,BRONX
2020-07-27,2020,7,1,0,BRONX
2020-07-27,2020,7,2,0,BROOKLYN
2020-07-27,2020,7,1,0,BROOKLYN
2020-07-27,2020,7,1,0,QUEENS
2020-07-27,2020,7,2,0,BRONX
2020-07-27,2020,7,1,0,MANHATTAN
2020-07-27,2020,7,1,0,QUEENS
2020-07-27,2020,7,1,0,BROOKLYN
2020-07-27,2020,7,1,0,QUEENS
2020-07-27,2020,7,1,0,BROOKLYN
2020-07-27,2020,7,1,0,BRONX
2020-07-27,2020,7,1,0,BROOKLYN
2020-07-27,2020,7,1,0,MANHATTAN
2020-07-27,2020,7,1,0,MANHATTAN
2020-07-27,2020,7,2,0,QUEENS
2020-07-27,2020,7,4,0,MANHATTAN
2020-07-27,2020,7,1,0,BROOKLYN
2020-07-27,2020,7,1,0,BROOKLYN
2020-07-27,2020,7,2,0,QUEENS
2020-07-27,2020,7,1,0,BROOKLYN
2020-07-27,2020,7,1,0,MANHATTAN
2020-07-27,2020,7,1,0,BRONX
2020-07-27,2020,7,3,0,BRONX
2020-07-27,2020,7,1,0,QUEENS
2020-07-27,2020,7,1,0,STATEN ISLAND
2020-07-27,2020,7,1,0,BROOKLYN
2020-07-27,2020,7,2,0,BROOKLYN
2020-07-27,2020,7,1,0,BROOKLYN
2020-07-27,2020,7,1,0,BRONX
2020-07-27,2020,7,1,0,BRONX
2020-07-27,2020,7,1,0,BROOKLYN
2020-07-27,2020,7,1,0,BROOKLYN
2020-07-27,2020,7,2,0,QUEENS
2020-07-27,2020,7,1,0,QUEENS
2020-07-27,2020,7,2,0,BROOKLYN
2020-07-27,2020,7,1,0,MANHATTAN
2020-07-27,2020,7,1,0,BROOKLYN
2020-07-27,2020,7,1,0,BRONX
2020-07-27,2020,7,2,0,QUEENS
2020-07-27,2020,7,1,0,BROOKLYN
2020-07-27,2020,7,3,0,QUEENS
2020-07-27,2020,7,1,0,BROOKLYN
2020-07-27,2020,7,1,0,QUEENS
2020-07-27,2020,7,1,0,BROOKLYN
2020-07-27,2020,7,1,0,BRONX
2020-07-27,2020,7,1,0,QUEENS
2020-07-27,2020,7,1,0,QUEENS
2020-07-27,2020,7,2,0,BROOKLYN
2020-07-27,2020,7,1,0,QUEENS
2020-07-27,2020,7,1,0,QUEENS
2020-07-27,2020,7,2,0,BROOKLYN
2020-07-27,2020,7,1,0,BRONX
2020-07-27,2020,7,1,0,MANHATTAN
2020-07-27,2020,7,1,0,MANHATTAN
2020-07-27,2020,7,1,0,BRONX
2020-07-27,2020,7,1,0,BROOKLYN
2020-07-27,2020,7,1,0,STATEN ISLAND
2020-07-27,2020,7,1,0,BRONX
2020-07-27,2020,7,1,0,MANHATTAN
2020-07-27,2020,7,1,0,BRONX
2020-07-27,2020,7,1,0,BROOKLYN
2020-07-27,2020,7,1,0,QUEENS
2020-07-27,2020,7,1,0,QUEENS
2020-07-27,2020,7,1,0,MANHATTAN
2020-07-27,2020,7,1,0,BROOKLYN
2020-07-27,2020,7,1,0,BROOKLYN
2020-07-27,2020,7,1,0,BRONX
2020-07-27,2020,7,2,0,QUEENS
2020-07-28,2020,7,1,0,BROOKLYN
2020-07-28,2020,7,1,0,STATEN ISLAND
2020-07-28,2020,7,1,0,BROOKLYN
2020-07-28,2020,7,0,1,QUEENS
2020-07-28,2020,7,1,0,BROOKLYN
2020-07-28,2020,7,3,0,BRONX
2020-07-28,2020,7,2,0,STATEN ISLAND
2020-07-28,2020,7,1,0,BROOKLYN
2020-07-28,2020,7,1,0,MANHATTAN
2020-07-28,2020,7,1,0,MANHATTAN
2020-07-28,2020,7,1,0,BROOKLYN
2020-07-28,2020,7,1,0,QUEENS
2020-07-28,2020,7,1,0,QUEENS
2020-07-28,2020,7,1,0,MANHATTAN
2020-07-28,2020,7,1,0,QUEENS
2020-07-28,2020,7,1,0,BROOKLYN
2020-07-28,2020,7,1,0,BROOKLYN
2020-07-28,2020,7,1,0,BRONX
2020-07-28,2020,7,2,0,QUEENS
2020-07-28,2020,7,1,0,BROOKLYN
2020-07-28,2020,7,1,0,BROOKLYN
2020-07-28,2020,7,1,0,BRONX
2020-07-28,2020,7,2,0,QUEENS
2020-07-28,2020,7,1,0,MANHATTAN
2020-07-28,2020,7,1,0,QUEENS
2020-07-28,2020,7,1,0,QUEENS
2020-07-28,2020,7,1,0,BROOKLYN
2020-07-28,2020,7,1,0,QUEENS
2020-07-28,2020,7,1,0,BROOKLYN
2020-07-28,2020,7,1,0,BRONX
2020-07-28,2020,7,1,0,BROOKLYN
2020-07-28,2020,7,1,0,MANHATTAN
2020-07-28,2020,7,1,0,STATEN ISLAND
2020-07-28,2020,7,1,0,BROOKLYN
2020-07-28,2020,7,1,0,MANHATTAN
2020-07-28,2020,7,1,0,BROOKLYN
2020-07-28,2020,7,3,0,BRONX
2020-07-28,2020,7,1,0,MANHATTAN
2020-07-28,2020,7,1,0,BROOKLYN
2020-07-28,2020,7,1,0,BROOKLYN
2020-07-28,2020,7,2,0,QUEENS
2020-07-28,2020,7,1,0,BRONX
2020-07-28,2020,7,1,0,STATEN ISLAND
2020-07-28,2020,7,1,0,QUEENS
2020-07-28,2020,7,1,0,BROOKLYN
2020-07-28,2020,7,1,0,QUEENS
2020-07-28,2020,7,1,0,QUEENS
2020-07-28,2020,7,1,0,MANHATTAN
2020-07-28,2020,7,1,0,STATEN ISLAND
2020-07-28,2020,7,1,0,STATEN ISLAND
2020-07-28,2020,7,1,0,QUEENS
2020-07-28,2020,7,1,0,BROOKLYN
2020-07-28,2020,7,1,0,BROOKLYN
2020-07-28,2020,7,1,0,MANHATTAN
2020-07-28,2020,7,1,0,QUEENS
2020-07-28,2020,7,1,0,BROOKLYN
2020-07-28,2020,7,1,0,QUEENS
2020-07-28,2020,7,2,0,MANHATTAN
2020-07-28,2020,7,2,0,BROOKLYN
2020-07-28,2020,7,1,0,BROOKLYN
2020-07-29,2020,7,3,0,BROOKLYN
2020-07-29,2020,7,1,0,QUEENS
2020-07-29,2020,7,1,0,BRONX
2020-07-29,2020,7,2,0,BROOKLYN
2020-07-29,2020,7,1,0,BROOKLYN
2020-07-29,2020,7,1,0,QUEENS
2020-07-29,2020,7,1,0,BROOKLYN
2020-07-29,2020,7,1,0,BROOKLYN
2020-07-29,2020,7,2,0,QUEENS
2020-07-29,2020,7,1,0,BROOKLYN
2020-07-29,2020,7,1,0,BROOKLYN
2020-07-29,2020,7,1,0,QUEENS
2020-07-29,2020,7,1,0,BROOKLYN
2020-07-29,2020,7,1,0,QUEENS
2020-07-29,2020,7,1,0,QUEENS
2020-07-29,2020,7,1,0,BRONX
2020-07-29,2020,7,1,0,BRONX
2020-07-29,2020,7,1,0,BROOKLYN
2020-07-29,2020,7,2,0,QUEENS
2020-07-29,2020,7,2,0,BROOKLYN
2020-07-29,2020,7,1,0,BROOKLYN
2020-07-29,2020,7,1,0,BROOKLYN
2020-07-29,2020,7,1,0,BROOKLYN
2020-07-29,2020,7,1,0,QUEENS
2020-07-29,2020,7,2,0,BROOKLYN
2020-07-29,2020,7,1,0,BROOKLYN
2020-07-29,2020,7,1,0,BRONX
2020-07-29,2020,7,1,0,BROOKLYN
2020-07-29,2020,7,1,0,BRONX
2020-07-29,2020,7,1,0,STATEN ISLAND
2020-07-29,2020,7,1,0,QUEENS
2020-07-29,2020,7,2,0,BROOKLYN
2020-07-29,2020,7,1,0,MANHATTAN
2020-07-29,2020,7,1,0,STATEN ISLAND
2020-07-29,2020,7,1,0,BROOKLYN
2020-07-29,2020,7,1,0,BRONX
2020-07-29,2020,7,1,0,BRONX
2020-07-29,2020,7,1,0,QUEENS
2020-07-29,2020,7,1,0,QUEENS
2020-07-29,2020,7,1,0,BROOKLYN
2020-07-29,2020,7,2,0,MANHATTAN
2020-07-29,2020,7,1,0,BRONX
2020-07-29,2020,7,2,0,QUEENS
2020-07-29,2020,7,2,0,BROOKLYN
2020-07-29,2020,7,2,0,BROOKLYN
2020-07-29,2020,7,1,0,BRONX
2020-07-29,2020,7,1,0,QUEENS
2020-07-29,2020,7,1,0,BROOKLYN
2020-07-29,2020,7,1,0,BROOKLYN
2020-07-29,2020,7,1,0,BROOKLYN
2020-07-29,2020,7,1,0,STATEN ISLAND
2020-07-29,2020,7,2,0,BROOKLYN
2020-07-29,2020,7,1,0,BROOKLYN
2020-07-29,2020,7,1,0,QUEENS
2020-07-29,2020,7,1,0,MANHATTAN
2020-07-29,2020,7,1,0,BROOKLYN
2020-07-29,2020,7,2,0,MANHATTAN
2020-07-29,2020,7,1,0,BROOKLYN
2020-07-29,2020,7,1,0,MANHATTAN
2020-07-29,2020,7,1,0,BROOKLYN
2020-07-29,2020,7,2,0,BRONX
2020-07-29,2020,7,1,0,MANHATTAN
2020-07-29,2020,7,1,0,QUEENS
2020-07-29,2020,7,1,0,BROOKLYN
2020-07-29,2020,7,1,0,BRONX
2020-07-30,2020,7,1,0,MANHATTAN
2020-07-30,2020,7,1,0,BROOKLYN
2020-07-30,2020,7,3,0,BROOKLYN
2020-07-30,2020,7,1,0,QUEENS
2020-07-30,2020,7,5,0,BRONX
2020-07-30,2020,7,3,0,STATEN ISLAND
2020-07-30,2020,7,1,0,BRONX
2020-07-30,2020,7,1,0,BROOKLYN
2020-07-30,2020,7,1,0,MANHATTAN
2020-07-30,2020,7,1,0,BRONX
2020-07-30,2020,7,1,0,MANHATTAN
2020-07-30,2020,7,1,0,BROOKLYN
2020-07-30,2020,7,1,0,QUEENS
2020-07-30,2020,7,1,0,BROOKLYN
2020-07-30,2020,7,1,0,BRONX
2020-07-30,2020,7,1,0,STATEN ISLAND
2020-07-30,2020,7,2,0,MANHATTAN
2020-07-30,2020,7,1,0,QUEENS
2020-07-30,2020,7,1,0,MANHATTAN
2020-07-30,2020,7,1,0,QUEENS
2020-07-30,2020,7,1,0,BRONX
2020-07-30,2020,7,5,0,MANHATTAN
2020-07-30,2020,7,1,0,MANHATTAN
2020-07-30,2020,7,2,0,BROOKLYN
2020-07-30,2020,7,1,0,BRONX
2020-07-30,2020,7,2,0,BROOKLYN
2020-07-30,2020,7,4,0,BROOKLYN
2020-07-30,2020,7,1,0,BROOKLYN
2020-07-30,2020,7,1,0,BRONX
2020-07-30,2020,7,1,0,BRONX
2020-07-30,2020,7,1,0,BROOKLYN
2020-07-30,2020,7,1,0,MANHATTAN
2020-07-30,2020,7,2,0,BRONX
2020-07-30,2020,7,1,0,QUEENS
2020-07-30,2020,7,1,0,QUEENS
2020-07-30,2020,7,2,0,BRONX
2020-07-30,2020,7,1,0,QUEENS
2020-07-30,2020,7,1,0,BROOKLYN
2020-07-30,2020,7,1,0,BROOKLYN
2020-07-30,2020,7,1,0,MANHATTAN
2020-07-30,2020,7,1,0,BRONX
2020-07-30,2020,7,1,0,BROOKLYN
2020-07-30,2020,7,1,0,BROOKLYN
2020-07-30,2020,7,1,0,QUEENS
2020-07-30,2020,7,1,0,QUEENS
2020-07-30,2020,7,1,0,STATEN ISLAND
2020-07-30,2020,7,1,0,MANHATTAN
2020-07-30,2020,7,2,0,BRONX
2020-07-30,2020,7,1,0,MANHATTAN
2020-07-30,2020,7,2,0,BRONX
2020-07-30,2020,7,2,0,BROOKLYN
2020-07-30,2020,7,1,0,BRONX
2020-07-30,2020,7,1,0,BROOKLYN
2020-07-30,2020,7,1,0,QUEENS
2020-07-30,2020,7,1,0,BRONX
2020-07-30,2020,7,1,0,QUEENS
2020-07-30,2020,7,1,0,QUEENS
2020-07-30,2020,7,1,0,BROOKLYN
2020-07-30,2020,7,1,0,QUEENS
2020-07-30,2020,7,1,0,QUEENS
2020-07-30,2020,7,1,0,BROOKLYN
2020-07-30,2020,7,1,0,QUEENS
2020-07-30,2020,7,1,0,BRONX
2020-07-30,2020,7,1,0,QUEENS
2020-07-30,2020,7,1,0,QUEENS
2020-07-30,2020,7,2,0,BROOKLYN
2020-07-30,2020,7,3,0,QUEENS
2020-07-30,2020,7,1,0,BRONX
2020-07-30,2020,7,1,0,QUEENS
2020-07-31,2020,7,1,0,BROOKLYN
2020-07-31,2020,7,1,0,BROOKLYN
2020-07-31,2020,7,1,0,BRONX
2020-07-31,2020,7,1,0,QUEENS
2020-07-31,2020,7,2,0,MANHATTAN
2020-07-31,2020,7,1,0,MANHATTAN
2020-07-31,2020,7,1,0,MANHATTAN
2020-07-31,2020,7,1,0,MANHATTAN
2020-07-31,2020,7,1,0,BROOKLYN
2020-07-31,2020,7,1,0,QUEENS
2020-07-31,2020,7,1,0,BRONX
2020-07-31,2020,7,2,0,QUEENS
2020-07-31,2020,7,1,0,BROOKLYN
2020-07-31,2020,7,1,0,QUEENS
2020-07-31,2020,7,1,0,BRONX
2020-07-31,2020,7,3,0,BROOKLYN
2020-07-31,2020,7,1,0,BRONX
2020-07-31,2020,7,1,0,BROOKLYN
2020-07-31,2020,7,2,0,BROOKLYN
2020-07-31,2020,7,1,0,BROOKLYN
2020-07-31,2020,7,1,0,BROOKLYN
2020-07-31,2020,7,1,0,BROOKLYN
2020-07-31,2020,7,1,0,BRONX
2020-07-31,2020,7,4,0,MANHATTAN
2020-07-31,2020,7,1,0,MANHATTAN
2020-07-31,2020,7,1,0,BRONX
2020-07-31,2020,7,5,0,QUEENS
2020-07-31,2020,7,1,0,BROOKLYN
2020-07-31,2020,7,1,0,BRONX
2020-07-31,2020,7,1,0,BROOKLYN
2020-07-31,2020,7,1,0,BROOKLYN
2020-07-31,2020,7,1,0,BROOKLYN
2020-07-31,2020,7,1,0,BROOKLYN
2020-07-31,2020,7,1,0,BRONX
2020-07-31,2020,7,1,0,BRONX
2020-07-31,2020,7,1,0,BROOKLYN
2020-07-31,2020,7,1,0,BROOKLYN
2020-07-31,2020,7,1,0,STATEN ISLAND
2020-07-31,2020,7,1,0,MANHATTAN
2020-07-31,2020,7,1,0,BROOKLYN
2020-07-31,2020,7,1,0,BRONX
2020-07-31,2020,7,2,0,MANHATTAN
2020-07-31,2020,7,1,0,QUEENS
2020-07-31,2020,7,1,0,BRONX
2020-07-31,2020,7,2,0,QUEENS
2020-07-31,2020,7,1,0,MANHATTAN
2020-07-31,2020,7,1,0,BROOKLYN
2020-07-31,2020,7,1,0,BROOKLYN
2020-07-31,2020,7,1,0,BRONX
2020-07-31,2020,7,1,0,BRONX
2020-07-31,2020,7,1,0,MANHATTAN
2020-07-31,2020,7,1,0,BRONX
2020-07-31,2020,7,1,0,MANHATTAN
2020-07-31,2020,7,1,0,QUEENS
2020-07-31,2020,7,1,0,BROOKLYN
2020-07-31,2020,7,1,0,BROOKLYN
2020-07-31,2020,7,1,0,BRONX
2020-07-31,2020,7,1,0,MANHATTAN
2020-07-31,2020,7,1,0,MANHATTAN
2020-07-31,2020,7,1,0,BROOKLYN
2020-07-31,2020,7,2,0,BRONX
2020-07-31,2020,7,1,0,BROOKLYN
2020-07-31,2020,7,2,0,BROOKLYN
2020-07-31,2020,7,1,0,BROOKLYN
2020-07-31,2020,7,1,0,QUEENS
2020-07-31,2020,7,1,0,BROOKLYN
2020-07-31,2020,7,1,0,BROOKLYN
2020-07-31,2020,7,1,0,BROOKLYN
2020-08-01,2020,8,1,0,STATEN ISLAND
2020-08-01,2020,8,3,0,QUEENS
2020-08-01,2020,8,2,0,BROOKLYN
2020-08-01,2020,8,2,0,BROOKLYN
2020-08-01,2020,8,2,0,BROOKLYN
2020-08-01,2020,8,1,0,QUEENS
2020-08-01,2020,8,4,0,MANHATTAN
2020-08-01,2020,8,1,0,MANHATTAN
2020-08-01,2020,8,2,0,BROOKLYN
2020-08-01,2020,8,1,0,BRONX
2020-08-01,2020,8,2,0,QUEENS
2020-08-01,2020,8,2,0,QUEENS
2020-08-01,2020,8,1,0,BRONX
2020-08-01,2020,8,1,0,BROOKLYN
2020-08-01,2020,8,1,0,BRONX
2020-08-01,2020,8,2,0,MANHATTAN
2020-08-01,2020,8,1,0,QUEENS
2020-08-01,2020,8,1,0,BROOKLYN
2020-08-01,2020,8,1,0,BRONX
2020-08-01,2020,8,1,0,BRONX
2020-08-01,2020,8,1,0,MANHATTAN
2020-08-01,2020,8,1,0,MANHATTAN
2020-08-01,2020,8,1,0,BROOKLYN
2020-08-01,2020,8,2,0,QUEENS
2020-08-01,2020,8,1,0,BROOKLYN
2020-08-01,2020,8,1,0,QUEENS
2020-08-01,2020,8,1,0,QUEENS
2020-08-01,2020,8,1,0,QUEENS
2020-08-01,2020,8,1,0,BROOKLYN
2020-08-01,2020,8,1,0,BROOKLYN
2020-08-01,2020,8,1,0,QUEENS
2020-08-01,2020,8,1,0,QUEENS
2020-08-01,2020,8,1,0,BROOKLYN
2020-08-01,2020,8,2,0,BRONX
2020-08-01,2020,8,1,0,QUEENS
2020-08-01,2020,8,1,0,MANHATTAN
2020-08-01,2020,8,3,0,STATEN ISLAND
2020-08-01,2020,8,1,0,QUEENS
2020-08-01,2020,8,3,0,QUEENS
2020-08-01,2020,8,1,0,BROOKLYN
2020-08-01,2020,8,1,0,QUEENS
2020-08-01,2020,8,2,0,BROOKLYN
2020-08-01,2020,8,2,0,BROOKLYN
2020-08-01,2020,8,1,0,QUEENS
2020-08-01,2020,8,1,0,BRONX
2020-08-01,2020,8,1,0,BRONX
2020-08-01,2020,8,2,0,BROOKLYN
2020-08-01,2020,8,2,0,QUEENS
2020-08-01,2020,8,1,0,BROOKLYN
2020-08-01,2020,8,1,0,BROOKLYN
2020-08-01,2020,8,1,0,BROOKLYN
2020-08-01,2020,8,5,0,QUEENS
2020-08-01,2020,8,1,0,MANHATTAN
2020-08-01,2020,8,4,0,BROOKLYN
2020-08-01,2020,8,1,0,BROOKLYN
2020-08-01,2020,8,1,0,QUEENS
2020-08-01,2020,8,1,0,STATEN ISLAND
2020-08-01,2020,8,2,0,BROOKLYN
2020-08-01,2020,8,1,0,BROOKLYN
2020-08-01,2020,8,1,0,BROOKLYN
2020-08-01,2020,8,2,0,QUEENS
2020-08-01,2020,8,1,0,QUEENS
2020-08-01,2020,8,1,0,QUEENS
2020-08-01,2020,8,1,0,BRONX
2020-08-01,2020,8,3,0,QUEENS
2020-08-01,2020,8,1,0,BROOKLYN
2020-08-01,2020,8,3,0,BRONX
2020-08-01,2020,8,1,0,QUEENS
2020-08-01,2020,8,3,0,BROOKLYN
2020-08-01,2020,8,1,0,BROOKLYN
2020-08-01,2020,8,1,0,QUEENS
2020-08-01,2020,8,1,0,BRONX
2020-08-01,2020,8,1,0,BROOKLYN
2020-08-01,2020,8,1,0,QUEENS
2020-08-02,2020,8,1,0,MANHATTAN
2020-08-02,2020,8,1,0,BROOKLYN
2020-08-02,2020,8,1,0,MANHATTAN
2020-08-02,2020,8,1,0,QUEENS
2020-08-02,2020,8,2,0,MANHATTAN
2020-08-02,2020,8,1,0,QUEENS
2020-08-02,2020,8,1,0,QUEENS
2020-08-02,2020,8,1,0,MANHATTAN
2020-08-02,2020,8,1,0,QUEENS
2020-08-02,2020,8,0,1,MANHATTAN
2020-08-02,2020,8,1,0,BROOKLYN
2020-08-02,2020,8,1,0,QUEENS
2020-08-02,2020,8,1,0,QUEENS
2020-08-02,2020,8,1,0,MANHATTAN
2020-08-02,2020,8,1,0,STATEN ISLAND
2020-08-02,2020,8,1,0,BROOKLYN
2020-08-02,2020,8,1,0,BRONX
2020-08-02,2020,8,1,0,MANHATTAN
2020-08-02,2020,8,1,0,QUEENS
2020-08-02,2020,8,1,0,QUEENS
2020-08-02,2020,8,1,0,BROOKLYN
2020-08-02,2020,8,1,0,MANHATTAN
2020-08-02,2020,8,1,0,BROOKLYN
2020-08-02,2020,8,1,0,BRONX
2020-08-02,2020,8,1,0,BRONX
2020-08-02,2020,8,1,0,BROOKLYN
2020-08-02,2020,8,1,0,BRONX
2020-08-02,2020,8,1,0,BROOKLYN
2020-08-02,2020,8,1,0,BROOKLYN
2020-08-02,2020,8,1,0,QUEENS
2020-08-02,2020,8,1,0,QUEENS
2020-08-02,2020,8,1,0,BROOKLYN
2020-08-02,2020,8,2,0,BRONX
2020-08-02,2020,8,2,0,QUEENS
2020-08-02,2020,8,1,0,BRONX
2020-08-02,2020,8,1,0,BROOKLYN
2020-08-02,2020,8,1,0,MANHATTAN
2020-08-02,2020,8,1,0,BROOKLYN
2020-08-02,2020,8,1,0,BROOKLYN
2020-08-02,2020,8,2,0,BROOKLYN
2020-08-02,2020,8,2,0,BROOKLYN
2020-08-02,2020,8,1,0,MANHATTAN
2020-08-02,2020,8,1,0,MANHATTAN
2020-08-02,2020,8,1,0,BRONX
2020-08-02,2020,8,1,0,BROOKLYN
2020-08-02,2020,8,0,1,BROOKLYN
2020-08-02,2020,8,1,0,BROOKLYN
2020-08-02,2020,8,1,0,BROOKLYN
2020-08-02,2020,8,1,0,MANHATTAN
2020-08-02,2020,8,1,0,QUEENS
2020-08-02,2020,8,1,0,BRONX
2020-08-02,2020,8,1,0,BRONX
2020-08-02,2020,8,1,0,BROOKLYN
2020-08-02,2020,8,1,0,QUEENS
2020-08-02,2020,8,1,0,BROOKLYN
2020-08-02,2020,8,1,0,BRONX
2020-08-02,2020,8,1,0,BRONX
2020-08-02,2020,8,1,0,BROOKLYN
2020-08-02,2020,8,2,0,BROOKLYN
2020-08-02,2020,8,1,0,QUEENS
2020-08-02,2020,8,1,0,QUEENS
2020-08-03,2020,8,5,0,BROOKLYN
2020-08-03,2020,8,1,0,BRONX
2020-08-03,2020,8,1,0,QUEENS
2020-08-03,2020,8,3,0,BROOKLYN
2020-08-03,2020,8,2,0,BROOKLYN
2020-08-03,2020,8,3,0,QUEENS
2020-08-03,2020,8,1,0,BROOKLYN
2020-08-03,2020,8,1,0,MANHATTAN
2020-08-03,2020,8,1,0,QUEENS
2020-08-03,2020,8,1,0,BRONX
2020-08-03,2020,8,1,0,BROOKLYN
2020-08-03,2020,8,1,0,BROOKLYN
2020-08-03,2020,8,1,0,QUEENS
2020-08-03,2020,8,1,0,MANHATTAN
2020-08-03,2020,8,1,0,STATEN ISLAND
2020-08-03,2020,8,1,0,BRONX
2020-08-03,2020,8,2,0,QUEENS
2020-08-03,2020,8,1,0,MANHATTAN
2020-08-03,2020,8,1,0,BRONX
2020-08-03,2020,8,1,0,BRONX
2020-08-03,2020,8,1,0,QUEENS
2020-08-03,2020,8,1,0,BROOKLYN
2020-08-03,2020,8,1,0,BROOKLYN
2020-08-03,2020,8,1,0,QUEENS
2020-08-03,2020,8,1,0,BROOKLYN
2020-08-03,2020,8,1,0,BROOKLYN
2020-08-03,2020,8,2,0,BROOKLYN
2020-08-03,2020,8,1,0,QUEENS
2020-08-03,2020,8,1,0,QUEENS
2020-08-03,2020,8,1,0,QUEENS
2020-08-03,2020,8,1,0,QUEENS
2020-08-03,2020,8,0,1,BROOKLYN
2020-08-03,2020,8,1,0,QUEENS
2020-08-03,2020,8,2,0,MANHATTAN
2020-08-03,2020,8,1,0,QUEENS
2020-08-03,2020,8,2,0,QUEENS
2020-08-03,2020,8,1,0,MANHATTAN
2020-08-03,2020,8,1,0,BRONX
2020-08-03,2020,8,1,0,QUEENS
2020-08-03,2020,8,1,0,BROOKLYN
2020-08-03,2020,8,1,0,BRONX
2020-08-03,2020,8,1,0,BROOKLYN
2020-08-03,2020,8,1,0,BROOKLYN
2020-08-03,2020,8,5,0,QUEENS
2020-08-03,2020,8,1,0,BROOKLYN
2020-08-03,2020,8,2,0,BROOKLYN
2020-08-03,2020,8,1,0,BRONX
2020-08-03,2020,8,1,0,BRONX
2020-08-03,2020,8,1,0,BROOKLYN
2020-08-03,2020,8,2,0,BRONX
2020-08-03,2020,8,2,0,QUEENS
2020-08-03,2020,8,1,0,BROOKLYN
2020-08-03,2020,8,1,0,BRONX
2020-08-03,2020,8,1,0,BRONX
2020-08-03,2020,8,1,0,BROOKLYN
2020-08-03,2020,8,2,0,BRONX
2020-08-03,2020,8,1,0,BRONX
2020-08-03,2020,8,1,0,BROOKLYN
2020-08-03,2020,8,2,0,BROOKLYN
2020-08-03,2020,8,1,0,MANHATTAN
2020-08-03,2020,8,3,0,MANHATTAN
2020-08-03,2020,8,1,0,QUEENS
2020-08-03,2020,8,2,0,BRONX
2020-08-03,2020,8,1,0,BRONX
2020-08-03,2020,8,1,0,MANHATTAN
2020-08-03,2020,8,1,0,MANHATTAN
2020-08-03,2020,8,1,0,BRONX
2020-08-03,2020,8,1,0,BROOKLYN
2020-08-03,2020,8,1,0,BROOKLYN
